,id,name,address,postal_code,charger_level,lat,lng,cost,gg_address,gg_lat,gg_lng,city,province
600,CEA-10561,512 | BSR | PMR | 1 Mont-Royal Est,"1 Avenue du Mont-Royal E, Montréal, QC",H2T 1N4,Level2,45.520262,-73.586551,"1,00 $ (CAD) de l'heure","1 Avenue du Mont-Royal E, Montréal, QC H2T 1N4, Canada",45.520303000000006,-73.58645200000001,Montréal,QC
602,CEA-10295,806 | BSR | SO | 550 Avenue Atwater,"550 Avenue Atwater, Montréal, QC",H4C 2G6,Level2,45.48178,-73.578613,"1,00 $ (CAD) de l'heure","550 Avenue Atwater, Montréal, QC H4C 2G6, Canada",45.4820871,-73.5787063,Montréal,QC
603,CEA-10582,710 | BSR | CDN-NDG | 6205 Sherbrooke Ouest,"6205 Sherbrooke O, Montréal, QC",H4B 2X3,Level2,45.466759,-73.62378100000001,"1,00 $ (CAD) de l'heure","6205 Rue Sherbrooke Ouest, Montréal, QC H4B 1M4, Canada",45.46666,-73.62391600000001,Montréal,QC
606,CEC-00102,BRCC - Marché Atwater,"138, Avenue Atwater, Montréal, QC",H4C 2H6,FastDC,45.478722,-73.57675,"10,00 $ (CAD) de l'heure","138 Avenue Atwater, Montréal, QC H4C 2H6, Canada",45.4795202,-73.5769653,Montréal,QC
607,CEA-11298,636 | BSR | VM | 2005 Ste-Catherine E,"2005 rue Ste-Catherine E, Montréal, QC",H2K 2H6,Level2,45.524189,-73.551029,"1,00 $ (CAD) de l'heure","2005 Rue Sainte-Catherine E, Montréal, QC H2K 2H6, Canada",45.5244401,-73.5510127,Montréal,QC
609,CEA-10522,514 | BSR | PMR | 5333 Papineau,"5333 Papineau, Montréal, QC",H2H 1W1,Level2,45.537015,-73.583259,"1,00 $ (CAD) de l'heure","5333 Rue Papineau, Montréal, QC H2H 1W1, Canada",45.5369802,-73.5830187,Montréal,QC
612,CEA-267,Allied - 75 Queen,"75 Queen, Montreal, QC",H3C 2N5,Level2,45.4975137141037,-73.55427392108541,"2,50 $ (CAD) par session","75 Rue Queen, Montréal, QC H3C 2N6, Canada",45.497498900000004,-73.5540847,Montréal,QC
616,CEA-10747,418 | BSR | MHM | 8355 Notre-Dame,"8355 Notre-Dame, Montréal, QC",H1L 3L2,Level2,45.594272,-73.51131600000001,"1,00 $ (CAD) de l'heure","8355 Rue Notre-Dame Est, Montréal, QC H1L 3L2, Canada",45.5944597,-73.51147440000001,Montréal,QC
617,CEB-10227,Altitude Montréal,"1225 Robert-Bourassa, Montréal, QC",H3B 9A9,Level2,45.502713,-73.56853199999999,"2,50 $ (CAD) par session","1225 Boulevard Robert-Bourassa, Montréal, QC H3B 3A7, Canada",45.5027219,-73.5685777,Montréal,QC
618,CEA-11470,113 | BSR | AC | 12505 Lachapelle,"12505 Lachapelle, Montréal, QC",H4J 2N2,Level2,45.531689,-73.72589,"1,00 $ (CAD) de l'heure","12505 Rue Lachapelle, Montréal, QC H4J 2N2, Canada",45.531921999999994,-73.72627299999999,Montréal,QC
623,CEB-10185,Centre Bell,"1275 rue Saint-Antoine Ouest, Montréal, QC",H3C 5L2,Level2,45.4956512451172,-73.5681915283203,"2,50 $ (CAD) par session","1275 Rue Saint-Antoine O, Montréal, QC H3C 5L2, Canada",45.4952593,-73.5691542,Montréal,QC
625,CEA-10834,721 | BSR | CDN-NDG | 2885 Barclay,"2885 Barclay, Montréal, QC",H3S 2J6,Level2,45.509323,-73.62974799999999,"1,00 $ (CAD) de l'heure","2885 Avenue Barclay, Montréal, QC H3S 1J7, Canada",45.509576200000005,-73.6296927,Montréal,QC
629,CEA-10146,611 | BSR | VM | 530 Peel,"530 rue Peel, Montréal, QC",H3C 6M8,Level2,45.495621,-73.563865,"1,00 $ (CAD) de l'heure","530 Rue Peel, Montréal, QC H3C 6M8, Canada",45.4953646,-73.5635567,Montréal,QC
632,CEA-10293,407 | BSR | MHM | 1407 William David,"1407 Avenue William-David, Montréal, QC",H1V 2R5,Level2,45.552578,-73.53335,"1,00 $ (CAD) de l'heure","1407 Avenue William-David, Montréal, QC H1V 2R5, Canada",45.5526909,-73.5334142,Montréal,QC
633,CEA-10736,418 | BSR | MHM | 8355 Notre-Dame,"8355 Notre-Dame, Montréal, QC",H1L 3L2,Level2,45.594272,-73.51131600000001,"1,00 $ (CAD) de l'heure","8355 Rue Notre-Dame Est, Montréal, QC H1L 3L2, Canada",45.5944597,-73.51147440000001,Montréal,QC
642,CEA-11218,326 | BSR | RPP | 1550 Bélanger,"1550 rue Bélanger, Montréal, QC",H2G 1A8,Level2,45.545093,-73.6043,"1,00 $ (CAD) de l'heure","1550 Rue Bélanger, Montréal, QC H2G 1A9, Canada",45.5453854,-73.60403769999999,Montréal,QC
643,CEA-11228,730 | BSR | CDN-NDG | 4268 Royal,"4268 Avenue Royal, Montréal, QC",H4A 2M5,Level2,45.471682,-73.625817,"1,00 $ (CAD) de l'heure","4268 Avenue Royal, Montréal, QC H4A 2M5, Canada",45.4714686,-73.62589179999999,Montréal,QC
648,CEA-10689,410 | BSR | MHM | 3150 Sainte-Catherine E,"3150 Rue Sainte-Catherine E, Montréal, QC",H1W 2C3,Level2,45.538602,-73.541466,"1,00 $ (CAD) de l'heure","3150 Rue Sainte-Catherine E, Montréal, QC H1W 2C3, Canada",45.5385544,-73.5414806,Montréal,QC
650,CEA-386,SHDM - Complexe Chaussegros-De-Léry,"330, rue Champ-de-Mars, Montréal, QC",H2Y 3Z3,Level2,45.509619,-73.55353000000001,"2,50 $ (CAD) par session","330 Rue du Champ de Mars, Montréal, QC H2Y 3Z8, Canada",45.5100013,-73.55362209999998,Montréal,QC
651,CEB-10016,Place des Arts,"1450 rue St-Urbain, Montréal, QC",H5B 1E4,Level2,45.5091667175293,-73.5659484863281,"2,50 $ (CAD) par session","1450 Rue Saint-Urbain, Montréal, QC H2X 1Z8, Canada",45.5090838,-73.5660905,Montréal,QC
654,CEA-10337,807 | BSR | SO | 52385 du Parc Garneau,"2385 Rue du Parc Garneau, Montréal, QC",H4E 2C2,Level2,45.455853,-73.594737,"1,00 $ (CAD) de l'heure","2385 Rue du Parc Garneau, Montréal, QC H4E 2C2, Canada",45.4559799,-73.594697,Montréal,QC
656,CEA-11213,734 | BSR | CDN-NDG | 5160 Decarie,"5160 Decarie, Montréal, QC",H3X 2H9,Level2,45.483925,-73.630404,"1,00 $ (CAD) de l'heure","5160 Boulevard Décarie, Montréal, QC H3X 2H9, Canada",45.4839956,-73.6309651,Montréal,QC
657,CEA-10950,725 | BSR | CDN-NDG | 7440 Décarie,"7440 Décarie, H4P 2N1, QC",H4A 3H9,Level2,45.494349,-73.65420999999999,"1,00 $ (CAD) de l'heure","7440 Boulevard Décarie, Montréal, QC H4P 2N1, Canada",45.495273299999994,-73.655125,Montréal,QC
659,CEA-10174,626 | BSR | VM | 2027 L'Espérance,"2030 Rue L'espérance, Montréal, QC",H2K 2N9,Level2,45.537758,-73.549702,"1,00 $ (CAD) de l'heure","2030 Rue Lespérance, Montréal, QC H2K 2N9, Canada",45.537695,-73.550104,Montréal,QC
661,CEA-087,FCR - Faubourg des Prairies,"12421 Boulevard Rodolphe, Montréal, QC",H1E 4T4,Level2,45.649299,-73.57813,"1,00 $ (CAD) de l'heure","12421 Boulevard Rodolphe Forget, Montréal, QC H1E 7J8, Canada",45.6408174,-73.56985859999999,Montréal,QC
663,CEA-11129,234 | BSR | VSMPE | 6900 Parc,"6900 Av du Parc, Montréal, QC",H3N 1W9,Level2,45.529095,-73.618287,"1,00 $ (CAD) de l'heure","6900 Av du Parc, Montréal, QC H3N 1W9, Canada",45.5288325,-73.61839659999998,Montréal,QC
664,CEA-10372,501 | BSR | PMR | 4492 rue Parth,"4492 rue Parthenais, Montréal, QC",H2H 2G5,Level2,45.536337,-73.571,"1,00 $ (CAD) de l'heure","4492 Rue Parthenais, Montréal, QC H2H 2G5, Canada",45.536284,-73.57097990000001,Montréal,QC
665,CEA-11467,328 | BSR | RPP | 440 Beaubien,"440 Beaubien, Montréal, QC",H2S 2P7,Level2,45.534569,-73.60441,"1,00 $ (CAD) de l'heure","440 Rue Beaubien E, Montréal, QC H2S 1S3, Canada",45.534534,-73.604271,Montréal,QC
667,CEA-10946,314 | BSR | RPP | 3561 Masson,"3561 Rue Masson, Montréal, QC",H1X 1S1,Level2,45.553956,-73.571797,"1,00 $ (CAD) de l'heure","3561 Rue Masson, Montréal, QC H1X 1S1, Canada",45.553840799999996,-73.5718039,Montréal,QC
668,CEA-11244,828 | BSR | SO | 2190 Favard,"2190 Rue Favard, Montréal, QC",H3K 1Z8,Level2,45.475625,-73.557778,"1,00 $ (CAD) de l'heure","2190 Rue Favard, Montréal, QC H3K 1Z8, Canada",45.475855100000004,-73.5576564,Montréal,QC
669,CEA-10867,5600.com,"5656 Hochelaga, Montréal, QC",H1N 3L7,Level2,45.56898,-73.53826600000001,"1,00 $ (CAD) de l'heure","5656 Rue Hochelaga, Montréal, QC H1N 3T1, Canada",45.5698388,-73.53807940000002,Montréal,QC
671,CEA-11209,422 | BSR | MHM | 3090 Hochelaga,"3090 Rue Hochelaga, Montréal, QC",H1W 1G2,Level2,45.541194,-73.55475899999999,"1,00 $ (CAD) de l'heure","3090 Rue Hochelaga, Montréal, QC H1W 1G2, Canada",45.5412445,-73.5545291,Montréal,QC
672,CEA-159,282 | BHR | VSMPE | 9235 Papineau : Stade de Soccer de Montréal,"9235 Avenue Papineau, Montréal, QC",H2M 2G5,Level2,45.562243,-73.63818,"2,50 $ (CAD) par session","9235 Rue Papineau, Montréal, QC H2M 2G5, Canada",45.562889500000004,-73.63885450000001,Montréal,QC
673,CEA-10876,315 | BSR | RPP | 2460 Dandurand,"2460 Dandurand, Montréal, QC",H2G 2A1,Level2,45.543958,-73.581129,"1,00 $ (CAD) de l'heure","2460 Rue Dandurand, Montréal, QC H2G 2A3, Canada",45.54387020000001,-73.5809345,Montréal,QC
677,CEA-10969,780 | BHR | CDN-NDG | 400 Monkland : Centre culturel de Notre-Dame-de-Grâce,"400 Monkland Ave, Montreal, QC",H4B 1H3,Level2,45.4650448,-73.63183769999999,"2,50 $ (CAD) par session","Av de Monkland, Montréal, QC, Canada",45.469203799999995,-73.6286223,Montréal,QC
679,CEA-10366,203 | BSR | VSMPE | 7501 rue St-Denis,"7501 rue St-Denis, Montréal, QC",H2R 2E7,Level2,45.540232,-73.620191,"1,00 $ (CAD) de l'heure","7501 Rue Saint-Denis, Montréal, QC H2R 2E7, Canada",45.540237899999994,-73.6202848,Montréal,QC
680,CEA-10384,302 | BSR | RPP | 253 Mozart,"253 rue Mozart E, Montréal, QC",H2S 1B5,Level2,45.535996,-73.613517,"1,00 $ (CAD) de l'heure","253 Avenue Mozart E, Montréal, QC H2S 1B5, Canada",45.535822499999995,-73.6137959,Montréal,QC
682,CEC-00104,BRCC - 5600.com,"5656 Hochelaga, Montréal, QC",H1N 3L7,FastDC,45.56898,-73.53826600000001,"10,00 $ (CAD) de l'heure","5656 Rue Hochelaga, Montréal, QC H1N 3T1, Canada",45.5698388,-73.53807940000002,Montréal,QC
685,CEA-11208,634 | BSR | VM | 350 rue St-Hubert,"350 St-Hubert, Montréal, QC",H2L 0A4,Level2,45.512078,-73.550062,"1,00 $ (CAD) de l'heure","350 Rue St-Hubert, Montréal, QC H2Y 4B3, Canada",45.512123700000004,-73.5504839,Montréal,QC
691,CEA-10658,310 | BSR | RPP | 7085 St-Laurent,"7085A St-Laurent, Montréal, QC",H2S 3E3,Level2,45.533914,-73.616473,"1,00 $ (CAD) de l'heure","7085 Boul St-Laurent, Montréal, QC H2S 3E3, Canada",45.534040999999995,-73.6165121,Montréal,QC
692,CEA-10537,819 | BSR | SO | 4039 Notre-Dame,"4039 Rue Notre-Dame Ouest , Montréal, QC",H4C 2S1,Level2,45.477515,-73.584979,"1,00 $ (CAD) de l'heure","4039 Rue Notre-Dame Ouest, Montréal, QC H4C 1R3, Canada",45.4774804,-73.5849392,Montréal,QC
694,CEA-10521,520 | BSR | PMR | 4604 Parc,"4604A ave du Parc , Montréal, QC",H2V 4E5,Level2,45.517256,-73.591151,"1,00 $ (CAD) de l'heure","4604 Av du Parc, Montréal, QC H2V 4E5, Canada",45.5172996,-73.59136459999999,Montréal,QC
698,CEA-11018,631 | BSR | VM | 1717 René-Levesque Est,"1717 Boulevard René-Lévesque E, Montréal, QC",H2L 2R8,Level2,45.521602,-73.55053000000001,"1,00 $ (CAD) de l'heure","1717 Boulevard René-Lévesque E, Montréal, QC H2L 2R8, Canada",45.521378000000006,-73.55037779999999,Montréal,QC
699,CEA-11201,528 | BSR | PMR | 640 Prince-Arthur O,"640 Rue Prince Arthur O, Montréal, QC",H2X 1T9,Level2,45.507682,-73.57831800000001,"1,00 $ (CAD) de l'heure","640 Rue Prince Arthur O, Montréal, QC H2X 1T9, Canada",45.5078384,-73.57824649999999,Montréal,QC
701,CEA-389,Palais des Congrès de Montréal,"159 St-Antoine O, Montréal, QC",H2Z 1H2,Level2,45.505426,-73.561206,"2,50 $ (CAD) par session","159 Rue Saint-Antoine O, Montréal, QC H2Z 1H2, Canada",45.505055299999995,-73.5590771,Montréal,QC
702,CEA-10584,518 | BSR | PMR | 5185 Parc,"5185A Parc, Montréal, QC",H2V 2G3,Level2,45.52069,-73.59733100000001,"1,00 $ (CAD) de l'heure","5185 Av du Parc, Montréal, QC H2V 4G4, Canada",45.520592,-73.5972887,Montréal,QC
708,CEA-10750,102 | BSR | AC | 1100 Fleury,"1100 rue Fleury, Montréal, QC",H2C 1P9,Level2,45.558804,-73.65865500000001,"1,00 $ (CAD) de l'heure","1100 Rue Fleury E, Montréal, QC H2C 1P9, Canada",45.558618,-73.658333,Montréal,QC
711,CEB-10018,ARTM - Terminus Radisson,"7250 rue Sherbrooke Est, Montréal, QC",H1N 1E7,Level2,45.5899502624981,-73.5367756187916,"2,50 $ (CAD) par session","7250 Rue Sherbrooke E, Montréal, QC H1N 1E7, Canada",45.5896455,-73.5388848,Montréal,QC
713,CEA-243,Bentall Kennedy - Tour KPMG,"600 Boulevard de Maisonneuve Ouest, Montréal, QC",H3A 0A3,Level2,45.504524,-73.5705,"2,50 $ (CAD) par session","600 Boulevard de Maisonneuve O, Montréal, QC H3A 3J2, Canada",45.5041009,-73.5710036,Montréal,QC
716,CEA-10651,321 | BSR | RPP | 6919 19e ave,"6919 19e ave, Montréal, QC",H1X 2T5,Level2,45.562636,-73.588902,"1,00 $ (CAD) de l'heure","6919 19e Avenue, Montréal, QC H2A 2L2, Canada",45.5628143,-73.589214,Montréal,QC
718,CEA-10862,311 | BSR | RPP | 19 St-Zotique O,"19 St-Zotique O, Montréal, QC",H2S 1N9,Level2,45.531561,-73.61254,"1,00 $ (CAD) de l'heure","19 Rue Saint Zotique O, Montréal, QC H2S 1N9, Canada",45.53166829999999,-73.6127208,Montréal,QC
730,CEA-10828,809 | BSR | SO | 5505A Angers,"5505A rue Angers, Montréal, QC",H4E 1G5,Level2,45.462917,-73.584786,"1,00 $ (CAD) de l'heure","5505 Rue Angers, Montréal, QC H4E 1G5, Canada",45.463341799999995,-73.5848262,Montréal,QC
731,CEA-10594,DGI - Complexe Desjardins,"1251 rue Jeanne-Mance, Montréal, QC",H2X 3Y2,Level2,45.507924,-73.56414000000001,"1,00 $ (CAD) de l'heure","1251 Rue Jeanne-Mance, Montréal, QC H2X, Canada",45.5070394,-73.5651293,Montréal,QC
732,CEA-10749,225 | BSR | VSMPE | 7352 Drolet,"7352A Drolet, Montréal, QC",H2R 2C4,Level2,45.538645,-73.618645,"1,00 $ (CAD) de l'heure","7352 Rue Drolet, Montréal, QC H2R 2C4, Canada",45.538464000000005,-73.618425,Montréal,QC
740,CEA-10336,506 | BSR | PMR | 5004 St-Laurent : Parc Lahaie,"5004 Boul St-Laurent, Montréal, QC",H2T 1R7,Level2,45.522579,-73.591611,"1,00 $ (CAD) de l'heure","5004 Boul St-Laurent, Montréal, QC H2T 1R7, Canada",45.522451200000006,-73.59183730000001,Montréal,QC
742,CEA-11198 ,327 | BSR | RPP | 4485 D'orléans,"4485 D'orléans, Montréal, QC",H1X 2K2,Level2,45.554109,-73.559811,"1,00 $ (CAD) de l'heure","4485 Avenue d'Orléans, Montréal, QC H1X 2K1, Canada",45.554146100000004,-73.5596913,Montréal,QC
751,CEA-10328,505 | BSR | PMR | 4231 St Laurent,"4321 boul. St-Laurent, Montréal, QC",H2W 1Z4,Level2,45.518205,-73.581949,"1,00 $ (CAD) de l'heure","4321 Boul St-Laurent, Montréal, QC H2W 1Z3, Canada",45.5190351,-73.5838925,Montréal,QC
756,CEA-10856,209 | BSR | VSMPE | 8074 St-Hubert,"8074 St-Hubert, Montréal, QC",H2R 2P3,Level2,45.546225,-73.626042,"1,00 $ (CAD) de l'heure","8074 Rue St-Hubert, Montréal, QC H2R 2P3, Canada",45.546157799999996,-73.62601670000001,Montréal,QC
767,CEA-10904,323 | BSR | RPP | 1348 Jean-Talon,"1348 Jean-Talon, Montréal, QC",H2E 1S1,Level2,45.54519,-73.60918000000001,"1,00 $ (CAD) de l'heure","1348 Rue Jean-Talon Est, Montréal, QC H2E 1S1, Canada",45.545179700000006,-73.6093862,Montréal,QC
776,CEA-11194,425 | BSR | MHM | 369 Contrecoeur ,"369 Rue de Contrecoeur, Montréal, QC",H1L 3Y4,Level2,45.609253,-73.510823,"1,00 $ (CAD) de l'heure","369 Rue de Contrecoeur, Montréal, QC H1L 3Y4, Canada",45.609266600000005,-73.5108178,Montréal,QC
777,CEA-10157,613 | BSR | VM | 1409 Mackay,"1428 rue Mackay, Montréal, QC",H3G 2H9,Level2,45.495977,-73.57746999999999,"1,00 $ (CAD) de l'heure","1428 Rue Mackay, Montréal, QC H3G 2H9, Canada",45.4959179,-73.57770529999999,Montréal,QC
779,CEA-10823,819 | BSR | SO | 4039 Notre-Dame,"4039 Rue Notre-Dame Ouest , Montréal, QC",H4C 2S1,Level2,45.477515,-73.584979,"1,00 $ (CAD) de l'heure","4039 Rue Notre-Dame Ouest, Montréal, QC H4C 1R3, Canada",45.4774804,-73.5849392,Montréal,QC
789,CEA-10558,517 | BSR | PMR | 3660 Mentana,"3660 Mentana, Montréal, QC",H2L 1J1,Level2,45.521258,-73.567555,"1,00 $ (CAD) de l'heure","3660 Rue de Mentana, Montréal, QC H2L 3R1, Canada",45.5212972,-73.5677105,Montréal,QC
794,CEA-10272,304 | BSR | RPP | 2705 Masson,"2705 Rue Masson , Montréal, QC",H1Y 1W6,Level2,45.546539,-73.57616,"1,00 $ (CAD) de l'heure","2705 Rue Masson, Montréal, QC H1Y 1W6, Canada",45.546594,-73.57601509999999,Montréal,QC
797,CEA-10150,616 | BSR | VM | 250 Président-Kennedy,"330 Avenue du Président-Kennedy, Montréal, QC",H2X 4C7,Level2,45.508211,-73.568974,"1,00 $ (CAD) de l'heure","330 Avenue du Président-Kennedy, Montréal, QC H2X, Canada",45.5079813,-73.56907829999999,Montréal,QC
799,CEA-10542,519 | BSR | PMR | 5465 St-Denis,"5465 rue St-Denis, Montréal, QC",H2J 4B7,Level2,45.529242,-73.594302,"1,00 $ (CAD) de l'heure","5465 Rue Saint-Denis, Montréal, QC H2J 4B7, Canada",45.5295737,-73.59439429999999,Montréal,QC
802,CEA-11464,331 | BSR | RPP | 6679 Rue Garnier,"6679 Rue Garnier, Montréal, QC",H2G 3A2,Level2,45.5428645,-73.601371,"1,00 $ (CAD) de l'heure","6679 Rue Garnier, Montréal, QC H2G 3A2, Canada",45.542891999999995,-73.60115,Montréal,QC
804,CEA-11022,636 | BSR | VM | 2005 Ste-Catherine E,"2005 rue Ste-Catherine E, Montréal, QC",H2K 2H6,Level2,45.524189,-73.551029,"1,00 $ (CAD) de l'heure","2005 Rue Sainte-Catherine E, Montréal, QC H2K 2H6, Canada",45.5244401,-73.5510127,Montréal,QC
806,CEA-10911,715 | BSR | CND-NDG | 3285 Lacombe,"3285 Lacombe, Montréal, QC",H3T 1L8,Level2,45.498543,-73.62177199999999,"1,00 $ (CAD) de l'heure","3285 Avenue Lacombe, Montréal, QC H3T 1L6, Canada",45.4990236,-73.6215875,Montréal,QC
812,CEA-10078,605 | BSR | VM | 265 St-Antoine,"301 rue St-Antoine Ouest, Montréal, QC",H2Z 1H5,Level2,45.50378,-73.56002,"1,00 $ (CAD) de l'heure","301 Rue Saint-Antoine O, Montréal, QC H2Z 1H5, Canada",45.5036148,-73.56053840000001,Montréal,QC
813,CEA-10296,405 | BSR | MHM | 2002 Leclaire,"2002 Rue Leclaire, Montréal, QC",H1V 2Z9,Level2,45.557123,-73.537115,"1,00 $ (CAD) de l'heure","2002 Rue Leclaire, Montréal, QC H1V 2Z9, Canada",45.5570801,-73.5371415,Montréal,QC
816,CEA-10374,507 | BSR | PMR | 3528 Calixa-Lavallée : Parc Lafontaine,"3528 Avenue Calixa-Lavallée, Montréal, QC",H2L 2T6,Level2,45.524943,-73.565462,"1,00 $ (CAD) de l'heure","3528 Avenue Calixa-Lavallée, Montréal, QC H2L 2T6, Canada",45.5247991,-73.56526159999999,Montréal,QC
819,CEA-10371,701 | BSR | CND-NDG | 3405 Grand Boulevard,"3405 Grand Boulevard, Montréal, QC",H4B 2X3,Level2,45.466805,-73.623583,"1,00 $ (CAD) de l'heure","3405 Grand Boulevard, Montréal, QC H4B 2X3, Canada",45.466897100000004,-73.62359570000001,Montréal,QC
820,CEA-10812,RIO - Parc Olympique 2,"3200 Rue Viau , Montréal, QC",H1V 3J3,Level2,45.560388,-73.55135,"2,50 $ (CAD) par session","3200 Rue Viau, Montréal, QC H1V 3J3, Canada",45.55976210000001,-73.5514912,Montréal,QC
826,CEA-11361,329 | BSR | RPP | 5918 24e Avenue,"5918 24e Avenue, Montréal, QC",H1T 3M3,Level2,45.562055,-73.573238,"1,00 $ (CAD) de l'heure","5918 24e Ave, Montréal, QC H1T 3M3, Canada",45.5620561,-73.573497,Montréal,QC
828,CEA-10733,813 | BSR | SO | 355 Ash,"355 Avenue Ash, Montréal, QC",H3K 2R2,Level2,45.478472,-73.553093,"1,00 $ (CAD) de l'heure","355 Avenue Ash, Montréal, QC H3K 2R2, Canada",45.4786512,-73.553335,Montréal,QC
830,CEA-11231,228 | BSR | VSMPE | 405 Guizot,"405 Rue Guizot E, Montréal, QC",H2P 1M8,Level2,45.543788,-73.632248,"1,00 $ (CAD) de l'heure","405 Rue Guizot E, Montréal, QC H2P 1M8, Canada",45.543828999999995,-73.63228659999999,Montréal,QC
831,CEA-10280,401 | BSR | MHM | 4119 Ontario Est,"4119 Rue Ontario E, Montréal, QC",H1V 1J7,Level2,45.55096,-73.540898,"1,00 $ (CAD) de l'heure","4119 Rue Ontario E, Montréal, QC H1V 1J7, Canada",45.5508409,-73.5410833,Montréal,QC
832,CEA-10539,724 | BSR | CDN-NDG | 2940 Côte Ste-Catherine,"2940 Côte Ste-Catherine, Montréal, QC",H3S 2C2,Level2,45.504899,-73.621948,"1,00 $ (CAD) de l'heure","2940 Chemin de la Côte-Sainte-Catherine, Montréal, QC H3S 2C2, Canada",45.504887599999996,-73.6218803,Montréal,QC
834,CEA-11227,729 | BSR | CDN-NDG | 2405 Cote Ste-Catherine,"2405 Chemin de la Côte-Sainte-Catherine, Montréal, QC",H3T 1A8,Level2,45.508874,-73.61836,"1,00 $ (CAD) de l'heure","2405 Chemin de la Côte-Sainte-Catherine, Montréal, QC H3T 1A8, Canada",45.5097386,-73.619582,Montréal,QC
835,CEA-063,381 | BHR | RPP | 1401 Sherbrooke E : Jardin Botanique - Espace pour la vie,"4101 rue Sherbrooke Est, Montréal, QC",H1X 2B2,Level2,45.556685,-73.55532,"2,50 $ (CAD) par session","4101 Rue Sherbrooke E, Montréal, QC H1X 2B1, Canada",45.5598341,-73.5630652,Montréal,QC
836,CEA-10605,816 | BSR | SO | 1660 Centre,"1660A Centre, Montréal, QC",H3K 1G4,Level2,45.484356,-73.559822,"1,00 $ (CAD) de l'heure","1660 Rue Centre, Montréal, QC H3K 1H6, Canada",45.484206799999995,-73.5595833,Montréal,QC
847,CEA-10943,217 | BSR | VSMPE | 7877 Foucher,"7877 Foucher, Montréal, QC",H2R 2K8,Level2,45.544025,-73.624583,"1,00 $ (CAD) de l'heure","7877 Rue Foucher, Montréal, QC H2R 2K8, Canada",45.5441509,-73.6246306,Montréal,QC
848,CEA-217,781 | BHR | CDN-NDG | 4985 West-Hill : Parc de la Confédération,"6265 Avenue Biermans, Montréal, QC",H3X 1Z1,Level2,45.471627,-73.63802,"2,50 $ (CAD) par session","6265 Avenue Biermans, Montréal, QC H3X 1Z1, Canada",45.4717078,-73.63684549999999,Montréal,QC
854,CEA-10653,217 | BSR | VSMPE | 7877 Foucher,"7877 Foucher, Montréal, QC",H2R 2K8,Level2,45.544025,-73.624583,"1,00 $ (CAD) de l'heure","7877 Rue Foucher, Montréal, QC H2R 2K8, Canada",45.5441509,-73.6246306,Montréal,QC
856,CEA-10322,402 | BSR | MHM | 8646 Hochelaga,"8646 Rue Hochelaga, Montréal, QC",H1L 2M4,Level2,45.600718,-73.51992299999999,"1,00 $ (CAD) de l'heure","8646 Rue Hochelaga, Montréal, QC H1L 2M4, Canada",45.6007291,-73.52008909999999,Montréal,QC
861,CEA-11004,821 | BSR | SO | 6000 Laurendeau,"6000 rue Laurendeau, Montréal, QC",H4E 3X4,Level2,45.458143,-73.588273,"1,00 $ (CAD) de l'heure","6000 Rue Laurendeau, Montréal, QC H4E 3X4, Canada",45.4583407,-73.588099,Montréal,QC
866,CEA-10663,703 | BSR | CDN-NDG | 5038 rue Sherbrooke O,"5038 Sherbrooke O, Montréal, QC",H4A 1S7,Level2,45.476487,-73.606153,"1,00 $ (CAD) de l'heure","5038 Rue Sherbrooke Ouest, Montréal, QC H4A 1S7, Canada",45.4763895,-73.6059853,Montréal,QC
868,CEA-10358,308 | BSR | RPP | 3211 Rachel E,"3211 Rachel E, Montréal, QC",H1W 1A3,Level2,45.545229,-73.56114699999999,"1,00 $ (CAD) de l'heure","3211 Rue Rachel E, Montréal, QC H1W 1A3, Canada",45.5454122,-73.56090999999999,Montréal,QC
871,CEA-10333,805 | BSR | SO | 1010 rue Charlevoix,"1010 rue Charlevoix, Montréal, QC",H3K 3G8,Level2,45.477045,-73.566929,"1,00 $ (CAD) de l'heure","1010 Rue Charlevoix, Montréal, QC H3K 2Z1, Canada",45.476689,-73.56724399999999,Montréal,QC
874,CEA-10683,RIO - Parc Olympique 2,"3200 Rue Viau, Montréal, QC",H1V 3J3,Level2,45.560388,-73.55135,"2,50 $ (CAD) par session","3200 Rue Viau, Montréal, QC H1V 3J3, Canada",45.55976210000001,-73.5514912,Montréal,QC
875,CEA-10163,623 | BSR | VM | 1436 Amherst,"1411 rue Amherst, Montréal, QC",H2L 2G2,Level2,45.5176188090555,-73.55755239881141,"1,00 $ (CAD) de l'heure","1411 Rue Amherst, Montréal, QC H2L 3L2, Canada",45.517711799999994,-73.5572265,Montréal,QC
882,CEA-10935,818 | BSR | SO | 4523 St-Jacques,"4523 St-Jacques, Montréal, QC",H4C 1K3,Level2,45.475618,-73.59129200000001,"1,00 $ (CAD) de l'heure","4523 Rue Saint-Jacques, Montréal, QC H4C 1K3, Canada",45.475662299999996,-73.5913007,Montréal,QC
889,CEA-11134,230 | BSR | VSMPE | 7350 Garnier,"7350 Garnier, Montréal, QC",H2E 3A3,Level2,45.547512,-73.611812,"1,00 $ (CAD) de l'heure","7350 Rue Garnier, Montréal, QC H2E 2A3, Canada",45.547096,-73.61125799999999,Montréal,QC
